,ra,dec
203,3.122825803530128,-3.779627438255326
204,3.083320580936035,-3.761189051898199
205,3.08424403062949,-3.75162208106233
206,3.092740667822057,-3.74169990153857
207,3.094540603948881,-3.740970639455639
208,3.102899552368833,-3.757102200979575
209,3.114727547187265,-3.756080431120627
210,3.117080519955551,-3.756481545043493
211,3.127143509637904,-3.757444939443789
212,3.02434005366848,-3.732057394714503
213,3.02977812934274,-3.728345809342293
214,3.042252302420708,-3.737450462434203
215,3.031228148983488,-3.722639466472721
216,3.026273363201383,-3.711760494302513
217,3.0449080072859,-3.721404786127382
218,3.067267781129564,-3.728885400896152
